filename	enum	defaultf0floor	defaultf0ceiling	idx	character	case	minTime	maxTime	char_duration	boundary	syl_rhyme	syl_rhyme_minTime	syl_rhyme_maxTime	syl_rhyme_duration	rhyme	rhyme_minTime	rhyme_maxTime	rhyme_duration	f0min	f0max	f0min_time	f0max_time	step1	step2	step3	step4	step5	step6	step7	step8	step9	step10	step11	step12	step13	step14	step15	step16	step17	step18	step19	step20	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S2diaA1	0	80.0	370.0	1	小	Name(prefix)	0.3025	0.5025	0.2	0	yaw	0.42844	0.5025	0.07406	yaw	0.43844	0.5025	0.06406	146.481	150.722	0.48229150677753657	0.43844	0.43844	0.44164	0.44485	0.44805	0.45125	0.45445	0.45766	0.46086	0.46406	0.46727	0.47047	0.47367	0.47688	0.48008	0.48328	0.48648	0.48969	0.49289	0.49609	0.4993	151.526	151.074	150.595	150.021	149.447	148.918	148.5	148.082	147.728	147.487	147.245	147.015	146.8	146.586	146.565	146.727	146.889	147.033	147.163	147.294
S2diaA1	1	80.0	370.0	2	英	Name	0.5025	0.59366	0.09116	0	yin	0.5025	0.59366	0.09116	yin	0.5025	0.59366	0.09116	140.716	147.002	0.59366	0.5025	0.5025	0.50706	0.51162	0.51617	0.52073	0.52529	0.52985	0.53441	0.53896	0.54352	0.54808	0.55264	0.5572	0.56175	0.56631	0.57087	0.57543	0.57999	0.58454	0.5891	147.263	147.099	146.964	146.868	146.756	146.611	146.372	145.902	145.445	145.027	144.571	143.938	143.293	142.556	141.853	141.623	141.391	141.062	140.732	140.468
S2diaA1	2	80.0	370.0	0.1	儿	ADD	0.59366	0.68557	0.09191	0	R	0.59366	0.68557	0.09191	R	0.59366	0.68557	0.09191	140.181	144.62	0.595460636741682	0.673944994993657	0.59366	0.59826	0.60285	0.60745	0.61204	0.61664	0.62123	0.62583	0.63042	0.63502	0.63962	0.64421	0.64881	0.6534	0.658	0.66259	0.66719	0.67178	0.67638	0.68097	140.208	140.313	140.459	140.572	140.679	140.79	140.901	141.104	141.334	141.565	141.797	142.181	142.632	143.108	143.597	144.034	144.437	144.612	144.618	144.387
S2diaA1	3	80.0	370.0	3	捏	Verb	0.68557	0.8525	0.16693	0	yE	0.74928	0.8525	0.10322	yE	0.74928	0.8525	0.10322	129.338	143.706	0.7657505037809192	0.8382102871055342	0.74928	0.75444	0.7596	0.76476	0.76992	0.77509	0.78025	0.78541	0.79057	0.79573	0.80089	0.80605	0.81121	0.81637	0.82153	0.82669	0.83186	0.83702	0.84218	0.84734	134.913	134.106	131.192	129.594	130.297	130.915	131.464	131.854	132.186	133.513	134.916	136.159	137.594	139.522	141.072	142.186	142.98	143.601	143.256	142.658
S2diaA1	4	80.0	370.0	4	了	Aspect	0.8525	0.90906	0.05656	0	o	0.88099	0.90906	0.02807	o	0.88099	0.90906	0.02807	143.672	145.51	0.90906	0.88099	0.88099	0.88239	0.8838	0.8852	0.8866	0.88801	0.88941	0.89081	0.89222	0.89362	0.89502	0.89643	0.89783	0.89924	0.90064	0.90204	0.90345	0.90485	0.90625	0.90766	150.622	148.306	145.989	144.451	144.618	144.784	144.95	145.117	145.283	145.45	145.336	145.061	144.786	144.51	144.235	143.96	143.685	142.055	140.361	138.667
S2diaA1	5	80.0	370.0	5	个	Classifier	0.90906	0.99759	0.08853	0	o	0.96745	0.99759	0.03014	o	0.96745	0.99759	0.03014	102.499	104.125	0.99759	0.9691354875283447	0.96745	0.96896	0.97046	0.97197	0.97348	0.97498	0.97649	0.978	0.97951	0.98101	0.98252	0.98403	0.98553	0.98704	0.98855	0.99006	0.99156	0.99307	0.99458	0.99608	104.125	104.125	104.099	104.069	104.039	104.009	103.979	103.95	103.852	103.721	103.589	103.457	103.325	103.194	103.076	102.976	102.876	102.776	102.676	102.577
S2diaA1	6	80.0	370.0	6	狮	Object	0.99759	1.38593	0.38834	0	I	1.23815	1.38593	0.14778	I	1.23815	1.38593	0.14778	92.037	134.5	1.2410104875283448	1.3635196269014904	1.23815	1.24554	1.25293	1.26032	1.26771	1.2751	1.28248	1.28987	1.29726	1.30465	1.31204	1.31943	1.32682	1.33421	1.3416	1.34899	1.35637	1.36376	1.37115	1.37854	92.037	92.202	92.976	94.837	98.237	101.746	105.157	108.493	111.917	116.13	119.267	123.021	127.416	129.599	131.485	132.503	133.359	134.383	133.396	132.224
S2diaA1	7	80.0	370.0	7	子	Object(suffix)	1.38593	1.5469	0.16097	1	I	1.49539	1.5469	0.05151	I	1.49539	1.5469	0.05151	109.115	118.12	1.5469	1.49539	1.49539	1.49797	1.50054	1.50312	1.50569	1.50827	1.51084	1.51342	1.51599	1.51857	1.52114	1.52372	1.5263	1.52887	1.53145	1.53402	1.5366	1.53917	1.54175	1.54432	121.75	120.599	119.448	118.297	116.999	115.675	114.352	113.271	113.12	112.969	112.819	112.525	112.123	111.721	111.318	110.735	110.138	109.541	108.673	107.13
S2diaN1B1	0	60.0	330.0	1	小	Name(prefix)	0.4233	0.6367	0.2134	0	yaw	0.55625	0.6367	0.08045	yaw	0.56625	0.6367	0.07045	154.016	163.96	0.5774498313953352	0.6367	0.56625	0.56977	0.57329	0.57682	0.58034	0.58386	0.58739	0.59091	0.59443	0.59795	0.60147	0.605	0.60852	0.61204	0.61557	0.61909	0.62261	0.62613	0.62966	0.63318	154.607	154.523	154.357	154.19	154.024	154.478	154.963	155.449	155.996	156.634	157.271	157.909	158.588	159.273	159.959	160.739	161.733	162.726	163.72	164.593
S2diaN1B1	1	60.0	330.0	2	银	Name	0.6367	0.80193	0.16523	0	in	0.66831	0.80193	0.13362	in	0.66831	0.80193	0.13362	125.915	165.788	0.80193	0.66831	0.66831	0.67499	0.68167	0.68835	0.69503	0.70171	0.7084	0.71508	0.72176	0.72844	0.73512	0.7418	0.74848	0.75516	0.76184	0.76853	0.77521	0.78189	0.78857	0.79525	165.848	165.815	165.073	160.969	156.872	152.787	149.898	148.579	145.578	141.264	137.593	134.212	132.791	131.803	130.397	128.979	127.69	126.585	126.182	125.722
S2diaN1B1	2	60.0	330.0	3	拿	Verb	0.80193	0.90085	0.09892	0	a	0.83618	0.90085	0.06467	a	0.83618	0.90085	0.06467	108.669	115.057	0.90085	0.83618	0.83618	0.83941	0.84265	0.84588	0.84911	0.85235	0.85558	0.85881	0.86205	0.86528	0.86852	0.87175	0.87498	0.87822	0.88145	0.88468	0.88792	0.89115	0.89438	0.89762	116.516	115.825	115.134	114.765	114.438	114.11	113.781	113.392	113.004	112.615	112.21	111.718	111.225	110.733	110.255	109.811	109.368	108.924	108.421	107.838
S2diaN1B1	3	60.0	330.0	4	了	Aspect	0.90085	0.9725	0.07165	0	o	0.93674	0.9725	0.03576	o	0.93674	0.9725	0.03576	101.067	110.424	0.9680073696145125	0.9420550056087504	0.93674	0.93853	0.94032	0.9421	0.94389	0.94568	0.94747	0.94926	0.95104	0.95283	0.95462	0.95641	0.9582	0.95998	0.96177	0.96356	0.96535	0.96714	0.96892	0.97071	108.313	108.915	109.518	110.12	110.019	109.2	108.381	107.562	106.743	105.924	105.104	104.436	103.917	103.397	102.878	102.359	101.839	101.32	101.067	101.067
S2diaN1B1	4	60.0	330.0	5	个	Classifier	0.9725	1.04804	0.07554	0	o	1.01748	1.04804	0.03056	o	1.01748	1.04804	0.03056	103.401	104.662	1.04804	1.01748	1.01748	1.01901	1.02054	1.02206	1.02359	1.02512	1.02665	1.02818	1.0297	1.03123	1.03276	1.03429	1.03582	1.03734	1.03887	1.0404	1.04193	1.04346	1.04498	1.04651	104.742	104.585	104.467	104.349	104.232	104.114	103.997	103.879	103.762	103.682	103.646	103.609	103.573	103.536	103.5	103.463	103.427	103.366	103.246	103.126
S2diaN1B1	5	60.0	330.0	6	篮	Object	1.04804	1.3125	0.26446	0	E	1.06636	1.3125	0.24614	E	1.06636	1.3125	0.24614	89.58	101.754	1.2019027154163893	1.101965087642725	1.06636	1.07867	1.09097	1.10328	1.11559	1.1279	1.1402	1.15251	1.16482	1.17712	1.18943	1.20174	1.21404	1.22635	1.23866	1.25096	1.26327	1.27558	1.28789	1.30019	101.766	100.156	100.134	101.474	97.166	95.148	93.889	92.717	92.003	91.307	90.38	89.734	90.876	92.631	94.171	95.591	95.826	95.194	94.001	91.613
S2diaN1B1	6	60.0	330.0	7	子	Object(suffix)	1.3125	1.51848	0.20598	1	I	1.42356	1.51848	0.09492	I	1.43356	1.45848	0.02492	96.063	99.745	1.4555073696145127	1.43356	1.43356	1.43481	1.43605	1.4373	1.43854	1.43979	1.44104	1.44228	1.44353	1.44477	1.44602	1.44727	1.44851	1.44976	1.451	1.45225	1.4535	1.45474	1.45599	1.45723	100.348	100.268	100.189	100.109	100.03	99.95	99.871	99.791	99.592	99.225	98.858	98.491	98.124	97.757	97.389	97.022	96.655	96.288	96.063	96.063
S2diaNA1	0	80.0	350.0	1	小	Name(prefix)	0.4425	0.6925	0.25	0	yaw	0.60603	0.6925	0.08647	yaw	0.61603	0.6925	0.07647	124.06	129.352	0.6412071795000239	0.61603	0.61603	0.61985	0.62368	0.6275	0.63132	0.63515	0.63897	0.64279	0.64662	0.65044	0.65426	0.65809	0.66191	0.66574	0.66956	0.67338	0.67721	0.68103	0.68485	0.68868	133.896	131.297	128.698	126.099	124.377	124.312	124.247	124.182	124.117	124.177	125.188	126.2	127.212	128.223	129.235	128.863	128.31	127.757	127.205	126.652
S2diaNA1	1	80.0	350.0	2	英	Name	0.6925	0.8825	0.19	0	yin	0.6925	0.8825	0.19	yin	0.6925	0.8825	0.19	122.853	132.277	0.753926892589283	0.8726723176236861	0.6925	0.702	0.7115	0.721	0.7305	0.74	0.7495	0.759	0.7685	0.778	0.7875	0.797	0.8065	0.816	0.8255	0.835	0.8445	0.854	0.8635	0.873	126.775	127.968	128.727	127.169	125.622	124.273	122.924	123.41	123.998	124.586	125.174	126.384	127.816	128.87	129.704	130.323	130.749	131.252	131.861	132.166
S2diaNA1	2	80.0	350.0	3	捏	Verb	0.8825	1.0025	0.12	0	yE	0.90843	1.0025	0.09407	yE	0.90843	1.0025	0.09407	123.248	127.446	1.0025	0.9230448962937386	0.90843	0.91313	0.91784	0.92254	0.92724	0.93195	0.93665	0.94135	0.94606	0.95076	0.95547	0.96017	0.96487	0.96958	0.97428	0.97898	0.98369	0.98839	0.99309	0.9978	127.072	126.81	126.988	127.165	127.342	127.037	126.05	125.063	124.075	123.318	123.752	124.186	124.62	125.054	125.372	125.678	125.985	126.291	124.805	122.386
S2diaNA1	3	80.0	350.0	4	了	Aspect	1.0025	1.06557	0.06307	0	o	1.0315	1.06557	0.03407	o	1.0315	1.06557	0.03407	138.945	138.945	1.06557	1.046637032302877	1.0315	1.0332	1.03491	1.03661	1.03831	1.04002	1.04172	1.04342	1.04513	1.04683	1.04853	1.05024	1.05194	1.05365	1.05535	1.05705	1.05876	1.06046	1.06216	1.06387	134.68	135.073	135.465	135.858	136.251	136.644	137.036	137.429	137.822	138.214	138.607	138.834	138.043	137.253	136.462	135.671	134.881	134.09	133.299	132.509
S2diaNA1	4	80.0	350.0	5	个	Classifier	1.06557	1.1818	0.11623	0	o	1.12581	1.1818	0.05599	o	1.12581	1.1818	0.05599	95.919	110.612	1.1818	1.12581	1.12581	1.12861	1.13141	1.13421	1.13701	1.13981	1.14261	1.14541	1.14821	1.15101	1.1538	1.1566	1.1594	1.1622	1.165	1.1678	1.1706	1.1734	1.1762	1.179	111.942	111.054	109.907	108.506	107.105	105.703	104.302	102.901	101.5	100.366	99.711	99.055	98.4	97.744	97.089	96.433	95.91	95.869	95.827	95.786
S2diaNA1	5	80.0	350.0	6	狮	Object	1.1818	1.54595	0.36415	0	I	1.39795	1.54595	0.148	I	1.39795	1.54595	0.148	89.542	146.487	1.39795	1.54595	1.39795	1.40535	1.41275	1.42015	1.42755	1.43495	1.44235	1.44975	1.45715	1.46455	1.47195	1.47935	1.48675	1.49415	1.50155	1.50895	1.51635	1.52375	1.53115	1.53855	89.134	89.385	90.536	93.212	95.887	98.798	101.824	104.851	108.042	111.238	115.199	121.293	127.387	132.305	136.302	140.299	142.651	144.731	146.79	148.735
S2diaNA1	6	80.0	350.0	7	子	Object(suffix)	1.54595	1.70554	0.15959	1	I	1.65345	1.70554	0.05209	I	1.66345	1.69554	0.03209	115.414	121.102	1.69554	1.66345	1.66345	1.66505	1.66666	1.66826	1.66987	1.67147	1.67308	1.67468	1.67629	1.67789	1.6795	1.6811	1.6827	1.68431	1.68591	1.68752	1.68912	1.69073	1.69233	1.69394	122.581	122.219	121.857	121.494	121.132	120.683	120.227	119.771	119.314	118.858	118.402	117.945	117.489	117.032	116.576	116.12	115.663	115.254	114.9	114.547
S2diaN1C5	0	70.0	340.0	1	小	Name(prefix)	0.32397	0.49577	0.1718	0	yaw	0.43046	0.49577	0.06531	yaw	0.44046	0.49577	0.05531	117.437	123.197	0.44046	0.49577	0.44046	0.44323	0.44599	0.44876	0.45152	0.45429	0.45705	0.45982	0.46258	0.46535	0.46812	0.47088	0.47365	0.47641	0.47918	0.48194	0.48471	0.48747	0.49024	0.493	116.596	116.84	117.083	117.327	117.766	118.363	118.961	119.559	120.156	120.754	121.352	121.822	122.021	122.22	122.419	122.618	122.817	123.016	123.244	123.779
S2diaN1C5	1	70.0	340.0	2	影	Name	0.49577	0.6389	0.14313	0	yin	0.49577	0.6389	0.14313	yin	0.49577	0.6389	0.14313	123.656	131.025	0.5285571348094656	0.6389	0.49577	0.50293	0.51008	0.51724	0.5244	0.53155	0.53871	0.54587	0.55302	0.56018	0.56734	0.57449	0.58165	0.5888	0.59596	0.60312	0.61027	0.61743	0.62459	0.63174	124.315	125.701	127.057	125.835	124.613	124.01	125.644	127.279	128.327	128.574	128.82	128.928	128.954	128.98	129.362	129.815	130.261	130.538	130.815	131.101
S2diaN1C5	2	70.0	340.0	3	买	Verb	0.6389	0.73655	0.09765	0	@y	0.67174	0.73655	0.06481	@y	0.67174	0.73655	0.06481	133.154	136.055	0.73655	0.67174	0.67174	0.67498	0.67822	0.68146	0.6847	0.68794	0.69118	0.69442	0.69766	0.7009	0.70415	0.70739	0.71063	0.71387	0.71711	0.72035	0.72359	0.72683	0.73007	0.73331	139.637	139.002	138.366	137.73	137.094	136.458	136.033	135.973	135.914	135.854	135.795	135.735	135.608	135.198	134.787	134.377	133.966	133.556	133.133	132.129
S2diaN1C5	3	70.0	340.0	4	了	Aspect	0.73655	0.80202	0.06547	0	o	0.76249	0.80202	0.03953	o	0.76249	0.80202	0.03953	116.74	123.921	0.7956725443911655	0.76249	0.76249	0.76447	0.76644	0.76842	0.7704	0.77237	0.77435	0.77633	0.7783	0.78028	0.78225	0.78423	0.78621	0.78818	0.79016	0.79214	0.79411	0.79609	0.79807	0.80004	125.061	124.761	124.461	124.161	123.778	123.069	122.359	121.65	120.94	120.23	119.521	118.811	118.102	117.392	116.756	116.952	117.148	117.344	117.54	117.736
S2diaN1C5	4	70.0	340.0	5	把	Classifier	0.80202	0.92993	0.12791	0	a	0.84407	0.92993	0.08586	a	0.84407	0.92993	0.08586	96.098	121.565	0.909400359212553	0.84407	0.84407	0.84836	0.85266	0.85695	0.86124	0.86553	0.86983	0.87412	0.87841	0.88271	0.887	0.89129	0.89559	0.89988	0.90417	0.90847	0.91276	0.91705	0.92134	0.92564	126.299	122.872	118.919	114.642	110.365	106.088	101.811	101.086	100.508	99.93	99.353	98.765	98.153	97.541	96.929	96.317	96.542	97.232	97.922	98.612
S2diaN1C5	5	70.0	340.0	6	椅	Object	0.92993	1.18179	0.25186	0	i	0.92993	1.18179	0.25186	i	0.92993	1.18179	0.25186	99.313	161.886	0.92993	1.1655910331853685	0.92993	0.94252	0.95512	0.96771	0.9803	0.99289	1.00549	1.01808	1.03067	1.04327	1.05586	1.06845	1.08105	1.09364	1.10623	1.11882	1.13142	1.14401	1.1566	1.1692	99.302	100.447	101.328	101.83	102.468	103.307	104.716	107.892	112.069	116.515	121.092	125.82	130.562	135.655	141.609	146.788	151.516	155.3	158.68	161.694
S2diaN1C5	6	70.0	340.0	7	子	Object(suffix)	1.18179	1.37094	0.18915	1	I	1.31556	1.37094	0.05538	I	1.31556	1.37094	0.05538	78.687	92.714	1.37094	1.31556	1.31556	1.31833	1.3211	1.32387	1.32664	1.3294	1.33217	1.33494	1.33771	1.34048	1.34325	1.34602	1.34879	1.35156	1.35433	1.3571	1.35986	1.36263	1.3654	1.36817	95.778	95.19	94.603	94.015	93.427	92.84	92.206	91.559	90.912	90.265	89.619	88.972	88.325	87.314	86.019	84.723	83.428	82.133	80.838	79.543
S2diaD1	0	60.0	330.0	1	小	Name(prefix)	0.27567	0.4833	0.20763	0	yaw	0.40326	0.4833	0.08004	yaw	0.41326	0.4833	0.07004	159.317	166.133	0.43213355866572195	0.47648728491141373	0.41326	0.41676	0.42026	0.42377	0.42727	0.43077	0.43427	0.43777	0.44128	0.44478	0.44828	0.45178	0.45528	0.45879	0.46229	0.46579	0.46929	0.47279	0.4763	0.4798	162.0	162.0	161.407	160.656	159.904	159.398	159.767	160.137	160.506	161.011	161.589	162.166	162.741	163.279	163.818	164.356	164.836	165.26	165.684	166.108
S2diaD1	1	60.0	330.0	2	映	Name	0.4833	0.75347	0.27017	0	in	0.52133	0.75347	0.23214	in	0.52133	0.75347	0.23214	77.844	141.565	0.6916589528803168	0.52133	0.52133	0.53294	0.54454	0.55615	0.56776	0.57936	0.59097	0.60258	0.61419	0.62579	0.6374	0.64901	0.66061	0.67222	0.68383	0.69544	0.70704	0.71865	0.73026	0.74186	146.02	138.609	127.765	120.209	106.564	101.061	94.812	86.641	82.784	80.332	79.496	80.428	80.965	79.962	78.595	78.177	79.488	80.734	81.653	81.299
S2diaD1	2	60.0	330.0	3	买	Verb	0.75347	0.98077	0.2273	0	@y	0.87287	0.98077	0.1079	@y	0.87287	0.98077	0.1079	126.243	134.701	0.87287	0.9668578362616076	0.87287	0.87827	0.88366	0.88906	0.89445	0.89985	0.90524	0.91064	0.91603	0.92143	0.92682	0.93222	0.93761	0.943	0.9484	0.9538	0.95919	0.96459	0.96998	0.97537	123.749	125.635	126.63	127.201	127.689	128.029	128.367	128.667	128.967	129.486	130.087	130.664	131.205	131.758	132.432	133.107	133.741	134.364	134.349	133.583
S2diaD1	3	60.0	330.0	4	了	Aspect	0.98077	1.04855	0.06778	0	o	0.99757	1.04855	0.05098	o	0.99757	1.04855	0.05098	112.317	127.955	1.04855	0.99757	0.99757	1.00012	1.00267	1.00522	1.00777	1.01032	1.01286	1.01541	1.01796	1.02051	1.02306	1.02561	1.02816	1.03071	1.03326	1.03581	1.03835	1.0409	1.04345	1.046	131.346	130.183	129.02	127.838	126.449	125.06	123.671	122.282	120.947	119.853	118.759	117.665	116.571	115.584	114.878	114.172	113.466	112.76	112.239	112.028
S2diaD1	4	60.0	330.0	5	双	Classifier	1.04855	1.23305	0.1845	0	waN	1.13247	1.23305	0.10058	waN	1.14247	1.23305	0.09058	111.828	115.979	1.23305	1.1812731413380482	1.14247	1.147	1.15153	1.15606	1.16059	1.16512	1.16964	1.17417	1.1787	1.18323	1.18776	1.19229	1.19682	1.20135	1.20588	1.2104	1.21493	1.21946	1.22399	1.22852	114.925	114.664	114.402	114.282	114.634	114.985	115.309	115.602	115.895	115.841	115.647	115.453	115.047	114.63	114.201	113.722	113.242	112.791	112.377	111.963
S2diaD1	5	60.0	330.0	6	袜	Object	1.23305	1.52291	0.28986	0	a	1.29566	1.52291	0.22725	a	1.29566	1.50291	0.20725	91.153	109.261	1.4878470480076482	1.29566	1.29566	1.30602	1.31638	1.32675	1.33711	1.34747	1.35784	1.3682	1.37856	1.38892	1.39928	1.40965	1.42001	1.43037	1.44074	1.4511	1.46146	1.47182	1.48218	1.49255	109.793	109.128	107.775	105.879	104.0	102.282	100.779	99.568	99.384	99.037	98.976	98.934	98.167	95.724	94.057	93.153	92.554	91.884	91.174	91.154
S2diaD1	6	60.0	330.0	7	子	Object(suffix)	1.52291	1.79966	0.27675	1	I	1.63046	1.79966	0.1692	I	1.64046	1.76966	0.1292	62.428	96.722	1.7675028344671202	1.6527398926541317	1.64046	1.64692	1.65338	1.65984	1.6663	1.67276	1.67922	1.68568	1.69214	1.6986	1.70506	1.71152	1.71798	1.72444	1.7309	1.73736	1.74382	1.75028	1.75674	1.7632	96.192	96.379	96.653	96.284	95.699	94.851	93.943	92.038	89.995	88.539	87.094	82.934	78.834	75.483	72.03	67.946	64.68	64.608	64.259	63.16
S2diaND1	0	60.0	300.0	1	小	Name(prefix)	0.30437	0.49544	0.19107	0	yaw	0.40793	0.49544	0.08751	yaw	0.41793	0.49544	0.07751	167.506	175.277	0.42548087221203423	0.4783522421851554	0.41793	0.42181	0.42568	0.42956	0.43343	0.43731	0.44118	0.44506	0.44893	0.45281	0.45669	0.46056	0.46444	0.46831	0.47219	0.47606	0.47994	0.48381	0.48769	0.49156	169.261	168.49	167.719	168.349	169.513	170.678	171.113	170.814	170.516	170.346	170.52	170.694	170.925	172.294	173.664	175.033	174.61	173.799	172.988	171.994
S2diaND1	1	60.0	300.0	2	映	Name	0.49544	0.68112	0.18568	0	in	0.52439	0.68112	0.15673	in	0.52439	0.68112	0.15673	99.203	156.315	0.617899084015803	0.52439	0.52439	0.53223	0.54006	0.5479	0.55574	0.56357	0.57141	0.57925	0.58708	0.59492	0.60275	0.61059	0.61843	0.62626	0.6341	0.64194	0.64977	0.65761	0.66545	0.67328	157.585	150.023	141.131	133.217	126.332	120.442	114.029	108.213	103.785	101.315	99.766	99.382	99.257	99.358	99.861	100.317	100.632	100.935	101.244	101.613
S2diaND1	2	60.0	300.0	3	买	Verb	0.68112	0.81532	0.1342	0	@y	0.73255	0.81532	0.08277	@y	0.73255	0.81532	0.08277	91.946	96.431	0.8138946167075104	0.7726109780572412	0.73255	0.73669	0.74083	0.74497	0.7491	0.75324	0.75738	0.76152	0.76566	0.7698	0.77394	0.77807	0.78221	0.78635	0.79049	0.79463	0.79877	0.8029	0.80704	0.81118	96.427	96.407	96.391	96.38	96.368	96.357	96.348	96.338	96.343	96.376	96.408	96.379	96.218	96.058	95.575	94.337	93.099	92.182	92.096	92.01
S2diaND1	3	60.0	300.0	4	了	Aspect	0.81532	0.8815	0.06618	0	o	0.83622	0.8815	0.04528	o	0.83622	0.8815	0.04528	91.584	92.314	0.8584564756551734	0.8799322474737362	0.83622	0.83848	0.84075	0.84301	0.84528	0.84754	0.8498	0.85207	0.85433	0.8566	0.85886	0.86112	0.86339	0.86565	0.86792	0.87018	0.87244	0.87471	0.87697	0.87924	92.241	92.241	92.166	92.052	91.938	91.824	91.71	91.611	91.606	91.601	91.596	91.591	91.586	91.666	91.798	91.93	92.062	92.195	92.31	92.267
S2diaND1	4	60.0	300.0	5	双	Classifier	0.8815	1.06006	0.17856	0	waN	0.95231	1.06006	0.10775	waN	0.96231	1.06006	0.09775	114.644	117.604	0.9871154735317921	1.06006	0.96231	0.9672	0.97208	0.97697	0.98186	0.98675	0.99164	0.99652	1.00141	1.0063	1.01119	1.01607	1.02096	1.02585	1.03073	1.03562	1.04051	1.0454	1.05028	1.05517	116.871	116.46	115.777	115.117	114.929	114.741	114.831	115.215	115.599	116.015	116.433	116.75	116.896	117.041	116.967	116.844	116.838	117.171	117.504	117.747
S2diaND1	5	60.0	300.0	6	袜	Object	1.06006	1.32898	0.26892	0	a	1.1225	1.32898	0.20648	a	1.1225	1.28898	0.16648	86.213	110.335	1.28898	1.1225	1.1225	1.13082	1.13915	1.14747	1.1558	1.16412	1.17244	1.18077	1.18909	1.19742	1.20574	1.21406	1.22239	1.23071	1.23904	1.24736	1.25568	1.26401	1.27233	1.28066	111.293	109.307	107.207	105.761	104.274	102.736	101.021	99.37	97.793	97.232	96.405	95.268	93.785	92.217	90.566	89.383	88.418	87.681	86.724	85.631
S2diaND1	6	60.0	300.0	7	子	Object(suffix)	1.32898	1.56062	0.23164	1	I	1.43257	1.56062	0.12805	I	1.43257	1.51062	0.07805	77.478	96.221	1.51062	1.43257	1.43257	1.43647	1.44037	1.44428	1.44818	1.45208	1.45598	1.45989	1.46379	1.46769	1.47159	1.4755	1.4794	1.4833	1.48721	1.49111	1.49501	1.49891	1.50282	1.50672	101.685	98.494	96.009	95.273	94.536	93.756	92.501	91.247	89.992	89.105	88.266	87.428	86.01	84.316	82.622	81.102	79.774	78.445	76.873	74.653
S2diaND5	0	60.0	360.0	1	小	Name(prefix)	0.292	0.47499	0.18299	0	yaw	0.4026	0.47499	0.07239	yaw	0.41755	0.46854	0.05099	144.796	147.633	0.43329049359887534	0.46854	0.41755	0.4201	0.42265	0.4252	0.42775	0.4303	0.43285	0.4354	0.43795	0.4405	0.44305	0.44559	0.44814	0.45069	0.45324	0.45579	0.45834	0.46089	0.46344	0.46599	148.295	147.578	146.862	146.145	145.429	144.838	145.2	145.562	145.923	146.285	146.647	147.008	147.37	147.822	148.514	149.206	149.898	150.59	151.282	151.974
S2diaND5	1	60.0	360.0	2	映	Name	0.47499	0.65826	0.18327	0	in	0.50794	0.65826	0.15032	in	0.50794	0.65826	0.15032	100.754	144.856	0.6180955811447868	0.50794	0.50794	0.51546	0.52297	0.53049	0.538	0.54552	0.55304	0.56055	0.56807	0.57558	0.5831	0.59062	0.59813	0.60565	0.61316	0.62068	0.6282	0.63571	0.64323	0.65074	146.003	141.201	136.165	131.223	127.625	124.028	120.552	117.256	113.961	111.064	108.305	105.618	103.732	101.846	100.837	101.036	101.234	101.687	102.219	102.52
S2diaND5	2	60.0	360.0	3	卖	Verb	0.65826	0.77312	0.11486	0	@y	0.68822	0.77312	0.0849	@y	0.71822	0.77312	0.0549	79.009	82.74	0.7643345792094083	0.71822	0.71822	0.72096	0.72371	0.72645	0.7292	0.73194	0.73469	0.73743	0.74018	0.74292	0.74567	0.74842	0.75116	0.75391	0.75665	0.7594	0.76214	0.76489	0.76763	0.77038	84.382	84.0	83.617	83.235	82.852	82.651	82.525	82.398	82.272	82.146	82.02	81.893	81.657	81.271	80.886	80.5	80.114	79.728	79.342	79.199
S2diaND5	3	60.0	360.0	4	了	Aspect	0.77312	0.83796	0.06484	0	o	0.79593	0.83796	0.04203	o	0.79593	0.83796	0.04203	90.525	91.663	0.79593	0.83796	0.79593	0.79803	0.80013	0.80223	0.80434	0.80644	0.80854	0.81064	0.81274	0.81484	0.81695	0.81905	0.82115	0.82325	0.82535	0.82745	0.82955	0.83166	0.83376	0.83586	89.572	89.714	89.856	89.999	90.141	90.283	90.426	90.561	90.681	90.8	90.92	91.04	91.159	91.279	91.398	91.518	91.638	91.879	92.153	92.427
S2diaND5	4	60.0	360.0	5	双	Classifier	0.83796	1.03167	0.19371	0	waN	0.92076	1.03167	0.11091	waN	0.93076	1.03167	0.10091	107.737	117.093	0.960713882665757	1.0266154429971686	0.93076	0.93581	0.94085	0.9459	0.95094	0.95599	0.96103	0.96608	0.97112	0.97617	0.98122	0.98626	0.99131	0.99635	1.0014	1.00644	1.01149	1.01653	1.02158	1.02662	112.545	111.329	110.113	108.897	107.9	107.857	107.813	107.77	107.997	109.164	110.332	111.499	112.589	113.457	114.324	115.191	115.899	116.225	116.55	116.876
S2diaND5	5	60.0	360.0	6	袜	Object	1.03167	1.26295	0.23128	0	a	1.08565	1.26295	0.1773	a	1.08565	1.24295	0.1573	89.572	106.42	1.24295	1.08565	1.08565	1.09352	1.10138	1.10925	1.11711	1.12498	1.13284	1.14071	1.14857	1.15644	1.1643	1.17216	1.18003	1.18789	1.19576	1.20362	1.21149	1.21935	1.22722	1.23508	107.496	105.552	103.609	101.666	100.699	99.836	99.191	98.93	98.67	98.105	97.472	96.891	96.449	96.006	95.099	94.023	92.884	91.477	90.07	89.139
